date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points,split,depth_path
2011_09_28,2011_09_28_drive_0057_sync,57,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000057.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000057.bin,True,True,370,1224,125242,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_57.npy
2011_09_28,2011_09_28_drive_0057_sync,58,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000058.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000058.bin,True,True,370,1224,125237,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_58.npy
2011_09_28,2011_09_28_drive_0057_sync,59,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000059.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000059.bin,True,True,370,1224,125184,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_59.npy
2011_09_28,2011_09_28_drive_0057_sync,60,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000060.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000060.bin,True,True,370,1224,125174,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_60.npy
2011_09_28,2011_09_28_drive_0057_sync,61,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000061.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000061.bin,True,True,370,1224,125171,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_61.npy
2011_09_28,2011_09_28_drive_0057_sync,62,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000062.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000062.bin,True,True,370,1224,125180,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_62.npy
2011_09_28,2011_09_28_drive_0057_sync,63,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000063.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000063.bin,True,True,370,1224,125168,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_63.npy
2011_09_28,2011_09_28_drive_0057_sync,64,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000064.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000064.bin,True,True,370,1224,125023,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_64.npy
2011_09_28,2011_09_28_drive_0057_sync,65,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000065.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000065.bin,True,True,370,1224,125052,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_65.npy
2011_09_28,2011_09_28_drive_0057_sync,66,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000066.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000066.bin,True,True,370,1224,125003,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_66.npy
2011_09_28,2011_09_28_drive_0057_sync,67,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000067.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000067.bin,True,True,370,1224,125075,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_67.npy
2011_09_28,2011_09_28_drive_0057_sync,68,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000068.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000068.bin,True,True,370,1224,125018,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_68.npy
2011_09_28,2011_09_28_drive_0057_sync,69,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000069.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000069.bin,True,True,370,1224,124931,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_69.npy
2011_09_28,2011_09_28_drive_0057_sync,70,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000070.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000070.bin,True,True,370,1224,124812,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_70.npy
2011_09_28,2011_09_28_drive_0057_sync,71,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000071.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000071.bin,True,True,370,1224,124686,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_71.npy
2011_09_28,2011_09_28_drive_0057_sync,72,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000072.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000072.bin,True,True,370,1224,124661,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_72.npy
2011_09_28,2011_09_28_drive_0057_sync,73,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\image_02\data\0000000073.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0057_sync\velodyne_points\data\0000000073.bin,True,True,370,1224,124534,val,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0057_sync_73.npy
2011_09_28,2011_09_28_drive_0065_sync,0,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000000.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000000.bin,True,True,370,1224,122877,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_0.npy
2011_09_28,2011_09_28_drive_0065_sync,1,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000001.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000001.bin,True,True,370,1224,122960,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_1.npy
2011_09_28,2011_09_28_drive_0065_sync,2,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000002.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000002.bin,True,True,370,1224,122937,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_2.npy
2011_09_28,2011_09_28_drive_0065_sync,3,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000003.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000003.bin,True,True,370,1224,123048,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_3.npy
2011_09_28,2011_09_28_drive_0065_sync,4,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000004.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000004.bin,True,True,370,1224,123049,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_4.npy
2011_09_28,2011_09_28_drive_0065_sync,5,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000005.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000005.bin,True,True,370,1224,123135,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_5.npy
2011_09_28,2011_09_28_drive_0065_sync,6,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000006.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000006.bin,True,True,370,1224,123229,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_6.npy
2011_09_28,2011_09_28_drive_0065_sync,7,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000007.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000007.bin,True,True,370,1224,123119,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_7.npy
2011_09_28,2011_09_28_drive_0065_sync,8,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000008.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000008.bin,True,True,370,1224,123268,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_8.npy
2011_09_28,2011_09_28_drive_0065_sync,9,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000009.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000009.bin,True,True,370,1224,123209,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_9.npy
2011_09_28,2011_09_28_drive_0065_sync,10,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000010.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000010.bin,True,True,370,1224,123312,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_10.npy
2011_09_28,2011_09_28_drive_0065_sync,11,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000011.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000011.bin,True,True,370,1224,123170,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_11.npy
2011_09_28,2011_09_28_drive_0065_sync,12,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000012.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000012.bin,True,True,370,1224,123284,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_12.npy
2011_09_28,2011_09_28_drive_0065_sync,13,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000013.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000013.bin,True,True,370,1224,123226,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_13.npy
2011_09_28,2011_09_28_drive_0065_sync,14,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000014.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000014.bin,True,True,370,1224,123254,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_14.npy
2011_09_28,2011_09_28_drive_0065_sync,15,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000015.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000015.bin,True,True,370,1224,123245,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_15.npy
2011_09_28,2011_09_28_drive_0065_sync,16,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000016.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000016.bin,True,True,370,1224,123221,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_16.npy
2011_09_28,2011_09_28_drive_0065_sync,17,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000017.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000017.bin,True,True,370,1224,123229,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_17.npy
2011_09_28,2011_09_28_drive_0065_sync,18,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000018.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000018.bin,True,True,370,1224,123215,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_18.npy
2011_09_28,2011_09_28_drive_0065_sync,19,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000019.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000019.bin,True,True,370,1224,123222,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_19.npy
2011_09_28,2011_09_28_drive_0065_sync,20,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000020.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000020.bin,True,True,370,1224,123210,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_20.npy
2011_09_28,2011_09_28_drive_0065_sync,21,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000021.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000021.bin,True,True,370,1224,123230,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_21.npy
2011_09_28,2011_09_28_drive_0065_sync,22,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000022.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,123005,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_22.npy
2011_09_28,2011_09_28_drive_0065_sync,23,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000023.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,123296,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_23.npy
2011_09_28,2011_09_28_drive_0065_sync,24,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000024.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,123388,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_24.npy
2011_09_28,2011_09_28_drive_0065_sync,25,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000025.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,123264,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_25.npy
2011_09_28,2011_09_28_drive_0065_sync,26,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000026.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,123351,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_26.npy
2011_09_28,2011_09_28_drive_0065_sync,27,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000027.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,123364,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_27.npy
2011_09_28,2011_09_28_drive_0065_sync,28,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000028.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,123403,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_28.npy
2011_09_28,2011_09_28_drive_0065_sync,29,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000029.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,123418,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_29.npy
2011_09_28,2011_09_28_drive_0065_sync,30,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000030.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,123241,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_30.npy
2011_09_28,2011_09_28_drive_0065_sync,31,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000031.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,123376,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_31.npy
2011_09_28,2011_09_28_drive_0065_sync,32,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000032.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,123413,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_32.npy
2011_09_28,2011_09_28_drive_0065_sync,33,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000033.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,123548,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_33.npy
2011_09_28,2011_09_28_drive_0065_sync,34,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000034.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,123285,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_34.npy
2011_09_28,2011_09_28_drive_0065_sync,35,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000035.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,123389,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_35.npy
2011_09_28,2011_09_28_drive_0065_sync,36,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\image_02\data\0000000036.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0065_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,123420,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0065_sync_36.npy
